#Borrower_ID,Project_ID,Project_Check_Digit,Latitude,Longitude,State_County_FIPS_Code,Project_Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Project_Size,Rental_Code,Labor_Housing_Type,Revitilization_Indicator,Tax_Status_Indicator,Date_Tax_Credit_Expires,Profit_Type_Code,Management_Name,Date_Of_Operation,Date_Restrictive_Clause_Expires,Total_1_Bedroom_Units,Total_2_Bedroom_Units,Total_3_Bedroom_Units,Total_4_Bedroom_Units,Total_5_Bedroom_Units,Total_6_Bedroom_Units,Total_Handicapped_Units,Vacant_Units,Rental_Assistance_Units
381971821,01,6,45.491423,-93.259357,27059,ELMHURST APARTMENTS,825 OAKWOOD ST,,,ISANTI,MN,55040,20,FA,0,,N,,2,"LIFE STYLE, INC",10/10/1986,10/10/2006,6,14,0,0,0,0,0,0,13
382219950,11,8,43.271744,-101.920361,46007,WIYOHIYANPA (SUNRISE) COMPLEX,730 BIG LN,,,ALLEN,SD,57714,24,FA,0,,N,,3,"EVERGREEN MANAGEMENT SERVICES, I",8/21/2002,8/21/2032,24,0,0,0,0,0,6,1,24
382219950,10,6,43.023964,-102.545616,46102,WIYOHPEYA (SUNSET) COMPLEX,419 DAKOTA ST,,,PINE RIDGE,SD,57770,36,FA,0,,N,,3,"EVERGREEN MANAGEMENT SERVICES, I",2/17/1998,2/17/2038,24,12,0,0,0,0,6,6,34
382219950,09,0,43.360775,-102.217313,46102,WICOKAN (MIDDAY) COMPLEX,1578 BIA HWY 27,,,PORCUPINE,SD,57772,24,FA,0,,N,,3,"EVERGREEN MANAGEMENT SERVICES, I",2/10/2000,3/23/2031,24,0,0,0,0,0,3,0,24
382287343,02,2,39.269574,-93.963218,29177,RICHMOND ESTATES LP,757 DRISKILL DR, , ,RICHMOND,MO,64085,24,FA,0,,Y,12/31/2004,2,"MC&W MANAGEMENT, LLC",5/8/1990,9/1/2039,8,16,0,0,0,0,1,3,18
382373184,01,8,38.027727,-84.90348,21005,BRAYTON APARTMENTS,10 LYNN DR,,,LAWRENCEBURG,KY,40342,40,FA,0,1,Y,12/17/2030,2,WINTERWOOD INC,2/19/1985,12/17/2045,16,24,0,0,0,0,2,1,17
382525371,01,9,37.048558,-87.482931,21047,CROFTON MANOR APTS,139 N MADISONVILLE RD,,,CROFTON,KY,42217,24,EL,0,,Y,1/1/2026,2,VOLUNTEER MGMT,5/19/1993,12/21/2040,24,0,0,0,0,0,2,0,22
382604420,01,9,42.592718,-98.040695,31107,TERRACE VIEW APT,702 OAK STREET,,,VERDIGRE,NE,68783,6,FA,0,,N,,3,LEROY HOLLMAN,8/3/1976,10/19/2030,1,5,0,0,0,0,0,1,6
382604420,03,2,42.59183,-98.040213,31107,SOUTHVIEW APT,508 JAMES ST, , ,VERDIGRE,NE,68783,8,FA,0,,N,,3,LEROY HOLLMAN,4/17/1979,7/1/2045,8,0,0,0,0,0,0,1,8
382623338,01,2,42.895467,-78.626235,36029,COLONIAL MEADOWS,6012 BROADWAY ST,,,LANCASTER,NY,14086,24,EL,0,,Y,12/31/1997,2,BELMONT SHELTER CORPORATION,6/8/1989,6/8/2039,24,0,0,0,0,0,2,1,0
382833419,01,7,41.247044,-82.628594,39077,PLEASANT PINES APT,120 N PLEASANT STREET, , ,NORWALK,OH,44857,24,FA,0,,N,,2,PREMIER MGMT LLC,1/10/1985,1/10/2005,3,21,0,0,0,0,0,0,6
383036692,01,9,38.61627,-89.126824,17121,SANDOVAL APTS,601 W MISSOURI AVE,,,SANDOVAL,IL,62882,24,FA,0,,N,,2,"WOODWARD, ROY G",10/24/1980,10/24/2000,8,12,4,0,0,0,0,7,20
383038516,02,2,41.588345,-84.42865,39171,WEST UNITY APTS,501 E CHURCH ST,,,WEST UNITY,OH,43570,24,FA,0,,Y,12/31/2005,2,PK HOUSING AND MANAGEMENT CO,7/11/1990,7/11/2010,8,16,0,0,0,0,1,0,21
383094725,03,2,36.87201,-89.009038,21039,BARDWELL MANOR,243 CHEATHAM ST,,,BARDWELL,KY,42023,20,EL,0,,Y,10/19/2031,2,VOLUNTEER MGMT,11/12/1993,10/19/2046,20,0,0,0,0,0,2,1,19
383094725,08,1,36.669683,-89.000581,21105,CLINTON HILLS,205 RINGO ST,,,CLINTON,KY,42031,24,FA,0,1,Y,10/19/2031,2,VOLUNTEER MGMT,6/23/1983,10/19/2046,8,8,8,0,0,0,2,1,3
383094725,01,9,36.789117,-89.011178,21039,ARLINGTON HEIGHTS,73 HOBBS ST,,,ARLINGTON,KY,42021,12,FA,0,1,Y,10/19/2031,2,VOLUNTEER MGMT,5/5/1983,10/19/2046,4,4,4,0,0,0,1,1,0
383094725,07,0,36.866329,-89.004304,21039,GARLAND MANOR,215 ROAD ST,,,BARDWELL,KY,42023,24,FA,0,1,Y,10/19/2031,2,VOLUNTEER MGMT,4/22/1983,10/19/2046,8,8,8,0,0,0,2,0,0
383094725,06,8,36.744576,-88.631763,21083,WINDHAVEN III,306 N 4TH ST,,,MAYFIELD,KY,42066,12,EL,0,,Y,10/19/2031,2,VOLUNTEER MGMT,10/31/1988,10/19/2046,10,2,0,0,0,0,0,0,12
383094725,04,4,36.745625,-88.632498,21083,MAYFIELD MANOR,320 E JAMES ST,,,MAYFIELD,KY,42066,24,EL,0,,Y,10/19/2031,2,VOLUNTEER MGMT,9/9/1998,10/19/2046,24,0,0,0,0,0,2,1,21
383094725,05,6,36.743786,-88.630562,21083,WINDHAVEN,305 N 2ND ST,,,MAYFIELD,KY,42066,56,FA,0,1,Y,10/19/2031,2,VOLUNTEER MGMT,3/22/1985,10/19/2046,24,28,4,0,0,0,2,0,41
383149825,04,0,34.590954,-112.312241,4025,NAVAPAI APARTMENTS,8800 E YAVAPAI RD,,,PRESCOTT VALLEY,AZ,86314,26,FA,0,,Y,11/25/2028,2,"MICHAELS MANAGEMENT-AFFORDABLE,",3/7/1991,11/25/2038,8,16,2,0,0,0,2,1,23
383149825,03,8,34.589951,-112.312668,4025,LYNX CREEK APTS,3241 N MAJESTY DR,,,PRESCOTT VALLEY,AZ,86314,26,FA,0,,Y,11/25/2028,2,"MICHAELS MANAGEMENT-AFFORDABLE,",5/24/1985,11/25/2038,12,14,0,0,0,0,2,0,23
383149825,01,4,35.221002,-114.042662,4015,CHAPARRAL APTS,980 KENWOOD AVE,,,KINGMAN,AZ,86409,20,EL,0,,Y,11/25/2028,2,"MICHAELS MANAGEMENT-AFFORDABLE,",7/1/1991,11/25/2038,20,0,0,0,0,0,1,1,20
383149825,02,6,35.21734,-114.04113,4015,CIMARRON APARTMENTS,1050 E BEVERLY AVE,,,KINGMAN,AZ,86409,40,FA,0,,Y,11/25/2028,2,"MICHAELS MANAGEMENT-AFFORDABLE,",2/23/1988,11/25/2038,16,20,4,0,0,0,2,5,34
383271809,01,4,36.404578,-93.752153,5015,SWISS VILLA APTS,37 PIVOT ROCK RD,,,EUREKA SPRINGS,AR,72632,30,FA,0,,N,,2,SUNBELT DEVELOPMENT CORP.,3/19/1984,3/19/1999,15,15,0,0,0,0,2,0,15
383271809,02,2,36.690348,-93.123295,29213,LAKECREST APARTMENTS,289 SCOFIELD AVE, , ,FORSYTH,MO,65653,16,FA,0,,N,,2,BELL MANAGEMENT INC,8/17/1984,10/5/2003,9,7,0,0,0,0,1,1,16
383271809,03,5,37.15773,-95.111373,20099,WESTVIEW APTS.,920 COUNTRYSIDE LANE,,,OSWEGO,KS,67356,16,FA,0,,N,,2,,12/1/1986,4/15/2006,8,8,0,0,0,0,0,4,12
383275204,01,2,42.359143,-73.595977,36021,CHATHAM MANOR,18 SCHOOL ST,,,CHATHAM,NY,12037,32,EL,0,,Y,12/31/2002,2,BELMONT MGMT,2/2/1994,2/2/2044,32,0,0,0,0,0,0,0,0
383388852,01,9,37.629703,-91.531793,29065,SALEM 2 APTS,1806 S OAK ST,,,SALEM,MO,65560,16,FA,0,,Y,12/31/2023,2,MACO MANAGEMENT CO INC,8/9/1993,8/25/2043,4,12,0,0,0,0,1,0,13
383542523,01,8,33.674471,-116.184665,6065,CESAR CHAVEZ VILLAS,84851 BAGDAD AVE,,,COACHELLA,CA,92236,56,FA,2,,Y,1/27/2029,2,CONAM MANAGEMENT,1/27/2014,1/27/2034,0,16,40,0,0,0,0,1,55
383629891,03,5,43.469875,-87.962593,55089,WOODWIND HILLS APTS,937 FREDONIA AVE, , ,FREDONIA,WI,53201,16,FA,0,,Y,1/1/2004,2,CMS MANAGEMENT LLC,1/10/1989,1/10/2009,8,8,0,0,0,0,1,0,16
383629891,01,1,42.101191,-88.694546,17037,CHAMBERLAIN PARK,201 W 2ND ST,,,GENOA,IL,60135,24,FA,0,,Y,12/31/2003,2,CMS MANAGEMENT LLC,4/11/1989,4/11/2039,8,12,4,0,0,0,0,1,12
383662480,01,2,32.401202,-99.389542,48059,WALNUT HILL,433 WALNUT HILL DR,,,BAIRD,TX,79504,24,FA,0,,Y,9/30/2022,2,INTEGRA-PEAK MANAGEMENT CO.,9/30/2002,9/30/2032,8,16,0,0,0,0,0,3,21
383676003,01,5,41.249882,-82.615417,39077,HOMESTEAD VILLA II,41 E WASHINGTON STREET, , ,NORWALK,OH,44857,24,EL,0,,Y,7/29/2002,2,PREMIER MGMT LLC,12/1/1987,12/1/2007,24,0,0,0,0,0,0,0,9
383754035,01,1,40.162768,-79.550443,42129,PLEASANT ACRES APTS,616 SAND HILL RD,APT. # 10,,MOUNT PLEASANT,PA,15666,36,FA,0,,N,,2,MELLMANAGEMENT COMPANY,7/9/1980,7/9/2030,1,35,0,0,0,0,0,0,25
383940434,01,4,43.769641,-103.592899,46033,TRAIL VIEW EST II,1125 CROOK ST,,,CUSTER,SD,57730,16,FA,0,,Y,12/31/2019,2,"EVERGREEN MANAGEMENT SERVICES, I",2/26/2004,2/26/2054,0,8,8,0,0,0,2,1,16
384103985,01,0,43.40115,-94.827698,19063,GARDEN VILLAGE OF ESTHERVILLE,202-204 SOUTH 13 ST,,,ESTHERVILLE,IA,51334,16,FA,0,,Y,11/1/2013,2,CARLSON PROPERTY HOLDINGS & MGMT,11/1/1998,11/1/2048,8,8,0,0,0,0,2,3,16
384147848,01,3,43.821187,-83.183755,26063,"MITCHELL APARTMENTS C/O MRD, INC",5099 MCKINLEY ST,,,ELKTON,MI,48731,16,FA,0,,N,,2,MRD APARTMENTS,11/1/1985,11/1/2005,8,8,0,0,0,0,0,0,12
384157011,01,2,47.769549,-99.921041,38103,DAKOTA MANOR HARVEY,910 5TH ST E,,,HARVEY,ND,58341,24,FA,0,,Y,10/31/2021,2,NLR MANAGEMENT USA LLC,10/1/1991,10/31/2026,6,18,0,0,0,0,0,11,24
384271629,01,2,42.674927,-88.259377,55101,HILLCREST APARTMENT,700 MEADOW LANE,,,BURLINGTON,WI,53105,20,FA,0,,Y,11/30/2002,2,"CAMPBELL PROPERTY MANAGEMENT, IN",11/25/1987,1/31/2007,2,16,2,0,0,0,2,0,13
384279859,01,5,42.21374,-86.051159,26159,LAWRENCE DOWNS,595 SOUTH PAW PAW,,,LAWRENCE,MI,49064,48,FA,0,,Y,8/24/2047,2,WODA MANAGEMENT AND REAL ESTATE,1/24/1979,8/24/2047,6,42,0,0,0,0,5,1,32
384437789,01,4,42.849743,-71.107918,33015,PINE PARK C/O ANDOVER MGMT,2 WALTON RD,,,PLAISTOW,NH,3865,24,EL,0,,N,,2,JOHN GUSCHOV,1/14/1998,1/14/2018,24,0,0,0,0,0,3,2,24
384578108,01,2,46.46777,-94.95192,27159,VILLAGE GREEN (VERNDALE),101 S THOMPSON STREET, , ,VERNDALE,MN,56481,9,EL,0,,N,,2,VAN BINSBERGEN & ASSOC,11/24/1982,11/24/2002,9,0,0,0,0,0,0,0,9
384721400,01,1,34.801452,-96.962976,40049,TOWN OAK XIV APTS,105 W. MURRAY, , ,STRATFORD,OK,74872,22,FA,0,,N,,2,GREEN COMPANIES DEVELOPMENT GROU,3/16/1984,,6,15,1,0,0,0,2,2,21
384725177,04,9,46.421864,-101.564525,38037,CARSON DEVELOPMENT,101 IDAHO ST N,407-409 GRANT ST 406-408 MORTON,,CARSON,ND,58529,8,MX,0,,N,,3,"FISCHER, JULIE",11/16/1967,11/19/2007,8,0,0,0,0,0,0,2,6
384738087,01,8,40.377347,-93.33415,29211,NEWTOWN HOUSING CORPORATION,101 E KIMBALL ST,,,NEWTOWN,MO,64667,13,FA,0,,N,,3,NEWTOWN HOUSING CORPORATION INC,11/28/1978,,10,3,0,0,0,0,1,2,2
385128107,01,2,45.955839,-86.237723,26153,WHISPERING WIND APT C/O MEDALLION MGMT,600 CHERRY ST,,,MANISTIQUE,MI,49854,32,FA,0,,Y,12/11/2012,2,MEDALLION MANAGEMENT,5/29/1997,5/29/2047,16,16,0,0,0,0,2,0,31
385189785,08,2,44.586177,-90.460085,55019,MAPLEWORKS,320 CLARK ST, , ,GRANTON,WI,54436,8,FA,0,,N,,3,IMPACT SEVEN INC,12/27/2000,12/27/2020,0,8,0,0,0,0,0,2,8
385189785,01,0,43.557605,-89.478277,55021,PORTAGE MEADOWS APT,2375 SCHULTZ STREET, , ,PORTAGE,WI,53901,32,EL,0,,N,,3,IMPACT SEVEN INC,2/1/1993,6/1/2024,32,0,0,0,0,0,8,2,29
385251975,01,3,39.546974,-86.374259,18109,BROOKLYN MEADOWS,17 BROOKLYN MEADOWS,,,MOORESVILLE,IN,46158,16,FA,0,,N,,2,LANDMARK MANAGEMENT,11/3/1981,2/10/2001,8,8,0,0,0,0,0,1,15
385372834,01,6,37.319948,-91.963815,29215,HOUSTON APARTMENTS,777 MO-17 W,,,HOUSTON,MO,65483,23,FA,0,,N,,2,MACO MANAGEMENT CO INC,8/14/1985,1/18/2005,8,15,0,0,0,0,1,0,16
385563177,02,2,43.130137,-82.791732,26147,YALE APTS C/O PK HOUSING,385 NORTH ST, , ,YALE,MI,48097,24,FA,0,,N,,2,PK HOUSING AND MANAGEMENT CO,8/16/2007,8/16/2037,10,14,0,0,0,0,0,1,15
385593137,01,9,40.966623,-76.571591,42093,WEST LAWN-RIDGEVIEW,1400 RIDGEVIEW,,,DANVILLE,PA,17821,42,FA,0,,N,,2,"GN MANAGEMENT, INC",11/9/1982,11/9/2002,20,22,0,0,0,0,2,4,0
385601686,01,5,39.217116,-92.141946,29019,CENTRALIA I,525 W SOUTHGATE ST, , ,CENTRALIA,MO,65240,24,FA,0,,N,,2,MACO MANAGEMENT CO INC,9/6/1986,9/30/2035,12,12,0,0,0,0,0,2,22
385607346,02,2,33.317856,-87.909068,1107,GRANDVIEW GARDENS APTS,617 GARDEN DR #A-1,,,GORDO,AL,35466,25,EL,0,,Y,1/20/2029,2,"HOLLYHAND COMPANIES, INC",6/24/1991,3/4/2030,20,5,0,0,0,0,0,3,24
385625918,01,6,38.697039,-85.784468,18143,VILLAGE APARTMENTS OF SCOTTSBURG II,923 YORK RD,,,SCOTTSBURG,IN,47170,40,FA,0,,Y,7/7/2010,2,VILLAGE MGMT CO INC,8/7/1995,8/7/2045,20,20,0,0,0,0,0,0,25
385634593,01,0,34.61701,-78.60281,37017,HILLTOP ESTATES APTS,680 SMITH CIRCLE, , ,ELIZABETHTOWN,NC,28337,28,FA,0,1,Y,10/1/2029,2,"PENDERGRAPH MANAGEMENT, LLC",3/23/1984,10/1/2044,28,0,0,0,0,0,2,0,22
385641563,01,5,38.6882,-75.3939,10005,DUNBARTON OAKS II,301 N MARGARET STREET,BLDGS 900 - 1108,,GEORGETOWN,DE,19947,24,FA,0,,Y,3/31/2003,2,"CASE EDWARDS MGMT., INC",8/8/1985,8/8/2005,12,12,0,0,0,0,1,1,18
385699818,01,9,43.985135,-94.630704,27165,BELL APTS,311 6TH ST N,411 5TH AVENUE NORTH,,ST JAMES,MN,56081,24,MX,0,,N,,2,MAYBERRY REALTY,10/23/1987,10/23/2007,16,8,0,0,0,0,2,0,18
385763592,01,5,37.243083,-96.978859,20035,BADEN HALL,619 COLLEGE ST,,,WINFIELD,KS,67156,24,FA,0,,Y,12/1/2031,2,"METROPLAINS MANAGEMENT, LLC",12/1/2011,12/7/2061,16,6,2,0,0,0,2,3,23
385892179,01,3,40.4995,-92.993584,29171,UNIONVILLE PROPERTIES LP,2205 W BIRCH ST, , ,UNIONVILLE,MO,63565,8,FA,0,,Y,12/17/2011,2,"MC&W MANAGEMENT, LLC",8/6/1996,8/6/2046,0,6,2,0,0,0,1,0,8
385949621,01,0,38.56197,-86.469749,18117,COUNTRY PLACE PAOLI % JUSTUS PROPERTY,199 W. WAINWRIGHT AVE., , ,PAOLI,IN,47452,30,FA,0,,N,,2,JUSTUS PROPERTY MANAGEMENT,12/8/1997,12/8/2037,8,22,0,0,0,0,0,4,30
385989941,01,6,37.924056,-95.404092,20001,TOWNHOUSE EAST,217 NORTH ST,,,IOLA,KS,66749,40,EL,0,,N,,3,IOLA HA,5/1/1980,4/9/2000,36,4,0,0,0,0,4,4,24
385992403,01,1,41.66758,-91.543484,19183,RIVERSIDE SENIOR,300 RIVER STREET,,,RIVERSIDE,IA,52327,30,EL,0,,N,,3,LIBERTY REALTY,10/31/1975,1/19/1999,22,8,0,0,0,0,2,1,20
385997625,01,3,39.420485,-94.899277,29165,WESTON SENIOR CITIZENS HOUSING,1145 LINDEMEYER LANE,,,WESTON,MO,64098,44,EL,0,,N,,3,HAMILTON PROPERTIES CORP,11/9/1976,10/27/2044,44,0,0,0,0,0,2,0,29
386091210,01,7,39.034416,-78.274551,51069,CEDAR CREEK I,7601 MAIN ST,,,MIDDLETOWN,VA,22645,46,FA,0,,N,,2,"TM ASSOCIATES MANAGEMENT, INC",12/17/1984,12/17/2034,18,21,7,0,0,0,2,1,33
386102632,01,1,45.426719,-101.072709,46041,TIMBER LAKE APTS,517 C ST,,,TIMBER LAKE,SD,57656,8,FA,0,,N,,3,INTEGRITY MANAGEMENT COMPANY,7/24/1980,1/30/2028,8,0,0,0,0,0,0,2,3
386140399,04,1,40.61847,-98.09173,31035,HARVARD TOWNHOUSE,502 E WALNUT ST,515 E OAK,300-311 E 9TH ST,HARVARD,NE,68944,32,FA,0,,N,,3,"SCHWENK, STORY",8/16/1974,4/1/2030,0,30,2,0,0,0,2,2,21
386333716,01,0,37.14625,-94.308086,29097,MAPLE LEAF GARDENS APARTMENTS,2535 CLINTON ST,,,CARTHAGE,MO,64836,24,EL,0,,Y,6/10/2021,2,BELL MANAGEMENT INC,6/11/1991,6/11/2041,24,0,0,0,0,0,1,1,22
386340155,01,8,42.588131,-76.366409,36109,SCHOOL HOUSE GARDEN,177 MAIN ST,,,GROTON,NY,13073,28,EL,0,,Y,12/31/2001,2,"CONIFER REALTY, LLC",10/20/1992,10/20/2012,22,6,0,0,0,0,3,2,0
386400326,01,5,43.819783,-99.322295,46015,RIVER BUTTES II,103 N CLUB ST,105 N CLUB ST,,CHAMBERLAIN,SD,57325,16,FA,0,,N,,2,THIES & TALLE MANAGEMENT INC,11/21/1980,11/21/2000,0,12,4,0,0,0,0,2,0
386444071,03,7,46.920347,-97.67622,38017,TOWER CITY DEV CORP,202 BROADWAY ST,,,TOWER CITY,ND,58071,16,FA,0,1,N,,3,"NELSON, JULIE",6/27/1974,10/1/2028,0,16,0,0,0,0,0,1,12
386453540,03,3,44.93623,-68.642931,23019,"DOW APTS, PHASE IV",16 CHAPMAN ST,,,OLD TOWN,ME,4468,8,FA,0,,N,,2,HOUSING AUTHORITY CITY OF OLD TO,5/27/1983,3/1/2046,0,4,4,0,0,0,1,0,0
386453540,02,1,44.933136,-68.639206,23019,DOW APTS. III,10 RUE BOULANGER,,,OLD TOWN,ME,4468,8,EL,0,,N,,3,HOUSING AUTHORITY CITY OF OLD TO,6/2/1981,3/1/2046,8,0,0,0,0,0,1,0,8
386488531,01,6,33.674471,-116.184665,6065,CESAR CHAVEZ PHASE II,84851 BAGDAD AVE,,,COACHELLA,CA,92236,80,FA,2,,Y,7/20/2028,2,CONAM MANAGEMENT,7/20/2018,7/20/2051,16,40,24,0,0,0,0,2,79
386516131,01,7,44.38556,-69.3608,23027,LAKE ST GEORGE APTS,5 PINE TERRACE,,,LIBERTY,ME,4949,18,FA,0,,Y,12/31/2008,2,"HARBORVIEW MANAGEMENT, LLC",11/1/1993,11/11/2013,4,14,0,0,0,0,1,0,18
386675129,02,2,33.313223,-89.176098,28019,OAKWOOD APARTMENTS MORROW REALTY     .,164 W CHERRY ST,,,ACKERMAN,MS,39735,44,EL,0,,Y,8/23/2053,2,"MORROW REALTY COMPANY, INC",10/17/1995,8/23/2043,40,4,0,0,0,0,4,7,42
386847424,01,0,34.614848,-78.602495,37017,MERCER ROAD APTS,600 MERCER MILL RD,,,ELIZABETHTOWN,NC,28337,66,FA,0,1,Y,10/1/2029,2,"PENDERGRAPH MANAGEMENT, LLC",10/30/1979,10/1/2044,30,36,0,0,0,0,5,9,66
386900694,01,0,39.984475,-88.824366,17115,COUNTRY PLACE APTS. ARGENTA,244 W PRAIRIE ST,,,ARGENTA,IL,62501,12,FA,0,,Y,7/17/2004,2,WODA MANAGEMENT AND REAL ESTATE,8/1/1989,8/1/2009,10,2,0,0,0,0,0,1,10
386906546,01,4,47.348351,-112.488731,30049,ROCKY MTN FRONT APT,5350 MAIN AVENUE,,,AUGUSTA,MT,59410,8,FA,0,,N,,2,ROCKY MNTN FRONT PROPERTIES,10/3/1977,11/1/2034,8,0,0,0,0,0,1,0,8
387012618,01,3,35.28353,-89.688791,47157,ARLINGTON MANOR,11216 MARQUIS COURT,,,ARLINGTON,TN,38002,32,FA,0,,Y,12/31/2021,2,MACO MANAGEMENT CO INC,10/4/1991,4/3/2040,16,16,0,0,0,0,2,1,23
387094721,01,9,47.72866,-97.56705,38035,NORTHWOOD MANOR,128 PARKWAY LANE,,,NORTHWOOD,ND,58267,12,FA,0,1,N,,2,"LSS PROPERTY MGMT GROUP, LLC",10/17/1980,10/30/2029,12,0,0,0,0,0,0,6,9
387354884,02,9,41.871178,-80.136032,42049,CHESTNUT KNOLL,129 CHESTNUT ST,,,EDINBORO,PA,16412,30,FA,0,,N,,2,PENN MGMT CORP,12/23/1986,12/23/2006,5,25,0,0,0,0,2,0,21
387574581,01,1,43.670804,-93.35786,27047,NORTHBRIDGE APT,802 TROY RD,,,ALBERT LEA,MN,56007,48,FA,0,,N,,2,LLOYD MANAGEMENT,10/1/1990,5/31/2043,0,43,5,0,0,0,3,1,39
387592254,01,1,34.241489,-80.625343,45055,RIVERWINDS APTS,1324 OLD RIVER ROAD, , ,CAMDEN,SC,29020,48,FA,0,1,Y,12/10/2029,2,"CAHEC MANAGEMENT, INC",1/9/1991,12/10/2034,16,32,0,0,0,0,0,0,45
387769980,01,5,36.917909,-89.33866,29133,BLUE JAY ACRES,722 S NINTH STREET, , ,CHARLESTON,MO,63834,16,FA,0,,N,,2,MACO MANAGEMENT CO INC,12/9/1983,3/14/2033,4,12,0,0,0,0,1,0,14
387826946,01,2,48.0694,-114.08211,30029,CRESTVIEW HOUSING P LIMITED PARTNERSHIP,103 CRESTVIEW DR,,,BIGFORK,MT,59911,24,EL,0,,Y,5/16/2022,2,INFINITY MANAGEMENT INC,11/15/1985,5/16/2037,16,8,0,0,0,0,4,1,24
387968075,01,1,28.245993,-82.168648,12101,VILLAGE WALK APTS,39216 VILLAGE CHASE,,,ZEPHYRHILLS,FL,33542,42,FA,0,1,Y,9/21/2046,2,"HALLMARK MANAGEMENT, INC",3/22/1989,9/21/2046,12,30,0,0,0,0,2,0,32
387970731,01,4,32.6919,-115.483475,6025,VILLA DEL SOL,1080 MEDOWS DR., , ,CALEXICO,CA,92231,52,FA,2,,Y,8/25/2026,2,CONAM MANAGEMENT,8/25/2011,8/25/2031,12,16,24,0,0,0,0,0,51
388142438,01,6,38.931942,-122.623314,6033,CLEARLAKE APTS,7145 OLD HIGHWAY 53,,,CLEARLAKE,CA,95422,72,FA,0,,Y,11/28/2060,2,"FPI MANAGEMENT, INC",6/30/1981,11/28/2035,32,36,4,0,0,0,0,1,0
388407820,02,2,37.113568,-120.279152,6039,SHASTA COURT APTS,96 SHASTA CT,,,CHOWCHILLA,CA,93610,60,FA,2,,Y,11/1/2027,2,WINNRESIDENTIAL CA LTD PARTNERSH,11/1/2012,11/1/2032,0,40,20,0,0,0,3,3,53
388429176,03,3,37.167431,-95.114538,20099,WEST SIDE HOMES I C/O BELL MANAGEMENT,1201 4TH ST,,,OSWEGO,KS,67356,40,EL,0,,N,,3,BELL MANAGEMENT INC,1/1/1972,,28,12,0,0,0,0,0,1,22
388437650,05,3,39.036551,-87.155607,18055,PARKVIEW APTS I,970 I ST NE,,,LINTON,IN,47441,16,FA,0,,N,,2,AMOS MUSSELMAN,3/8/1978,11/18/2047,0,16,0,0,0,0,0,1,7
388437650,06,5,39.042017,-87.156409,18055,PARKVIEW APTS II,970 I ST NE,,,LINTON,IN,47441,20,FA,0,,N,,2,AMOS MUSSELMAN,8/3/1979,11/18/2047,4,16,0,0,0,0,0,1,10
388437650,08,9,39.042017,-87.156409,18055,PARKVIEW APTS III,970 I ST NE,,,LINTON,IN,47441,20,FA,0,,N,,2,AMOS MUSSELMAN,10/27/1981,10/27/2031,12,8,0,0,0,0,0,3,8
388437650,07,7,39.133945,-86.997765,18055,STONEVIEW APARTMENT,420 S EDWARDS ST,,,WORTHINGTON,IN,47471,16,FA,0,,N,,2,AMOS MUSSELMAN,7/7/1980,11/18/2047,0,16,0,0,0,0,0,1,10
388437650,01,3,38.840294,-86.985718,18027,COUNTRYVIEW ESTATES ODON,317 RACE ST E,,,ODON,IN,47562,24,FA,0,,N,,2,AMOS MUSSELMAN,11/30/1984,11/30/2034,8,16,0,0,0,0,0,3,10
388437650,02,8,38.814583,-87.07386,18027,MUSSELMAN COUNTRY SIDE EST,156 W INDIAN ST,,,ELNORA,IN,47529,12,FA,0,,N,,2,AMOS MUSSELMAN,4/18/1983,4/18/2033,5,7,0,0,0,0,0,2,7
388437650,04,2,39.04228,-87.158435,18055,PARKVIEW APTS IV,901 7TH ST NE,,,LINTON,IN,47441,16,FA,0,,N,,2,AMOS MUSSELMAN,10/25/1984,10/25/2034,8,8,0,0,0,0,0,0,5
388457355,01,7,48.037565,-98.345878,38071,DAKOTA MANOR,210 2ND ST SW, , ,DEVILS LAKE,ND,58301,24,FA,0,,Y,10/31/2021,2,COMMUNITYWORKS NORTH DAKOTA,10/1/1991,6/18/2026,6,18,0,0,0,0,0,0,24
388645224,01,5,31.960515,-83.763232,13081,HERITAGE OAKS APTS C/O BOYD MGMT,809 BROAD ST,,,CORDELE,GA,31015,50,FA,0,,Y,12/31/2030,2,"CAHEC MANAGEMENT, INC",12/30/1986,12/10/2044,14,36,0,0,0,0,2,3,36
388674335,02,2,42.68641,-75.56827,36017,SMYRNA SCHOOL HOUSE,2 E SCHOOL ST,,,SMYRNA,NY,13464,11,FA,0,,Y,12/31/2005,2,CHENANGO HSG IMP PROGRAM INC,1/23/1998,1/23/2048,6,4,1,0,0,0,1,1,6
388742109,01,5,41.422291,-72.446244,9007,CHERRY HILL APTS,218 MIDDLESEX AVENUE,,,CHESTER,CT,6412,23,EL,0,,Y,3/9/2007,2,MJKH PROPERTY SERVICES LLC,6/23/1992,6/23/2042,23,0,0,0,0,0,1,2,20
388744520,01,0,38.596524,-86.095302,18175,SYCAMORE HILLS C/O LANDMARK MANAGEMENT,505 FLORENCE STREET, , ,SALEM,IN,47167,24,EL,0,,Y,8/9/2019,2,LANDMARK MANAGEMENT,8/9/1994,8/9/2044,22,2,0,0,0,0,1,0,14
