StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-27 13:04:25,2021-10-27 13:08:07,IP Address,132.161.253.51,100,221,True,2021-10-27 13:08:07,R_1eWOYI2TfufBuvH,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,"dorm ",Apartment,,"$1,200-$1,499",Good,No,Yes,Not enough quality housing,,,No,2,3,1,4,5,,"money ",,Female,18 - 25,1,0,Don’t wish to answer,"$200,000 or more"
2021-10-27 13:07:38,2021-10-27 13:09:20,IP Address,132.161.216.171,100,102,True,2021-10-27 13:09:21,R_wOacPZMEPbuMs9j,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Single family home,,"$1,200-$1,499",Fair,Yes,Yes,Not enough affordable housing,,,Yes,3,4,2,1,5,,,,,26 - 40,2,0,White or Caucasian,"$80,000-$99,999"
2021-10-20 13:07:33,2021-10-20 13:10:02,IP Address,75.71.104.202,65,148,False,2021-10-27 13:10:02,R_3rHVKEeOFaddPee,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,on campus housing,Other,residence hall,Less than $300,Fair,No,No,Not enough quality housing,,,,,,,,,,,,,,,,,
2021-10-27 13:04:06,2021-10-27 13:11:17,IP Address,132.161.239.217,100,431,True,2021-10-27 13:11:18,R_O8YKd8NdnSpsHiV,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Other,Affordable contractors and services available for renovation.,Independent Living Complex,Yes,4,2,1,3,5,,,,Female,41-55,2,2,White or Caucasian,"$200,000 or more"
2021-10-27 13:10:39,2021-10-27 13:12:09,IP Address,107.77.161.40,100,89,True,2021-10-27 13:12:09,R_emVaYIl5fAOfxex,,,,,39.9586944580078125,-82.9987030029296875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Rent,,Other,college dorm,$300-$499,Fair,No,Yes,Not enough affordable housing,,Independent Living Complex,No,1,2,3,4,5,,,,,18 - 25,2,,White or Caucasian,"$19,999 or less"
2021-10-20 13:16:02,2021-10-20 13:16:16,IP Address,132.161.243.222,31,13,False,2021-10-27 13:16:16,R_2zMDQAPSCT3OqVV,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:19:06,2021-10-20 13:19:15,IP Address,74.71.248.174,27,8,False,2021-10-27 13:19:16,R_cHZolgeuRHZ3IOd,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:17:53,2021-10-20 13:19:35,IP Address,174.243.80.69,35,102,False,2021-10-27 13:19:38,R_3GuDPJpA00vYeAP,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Other,Student,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:18:27,2021-10-20 13:22:26,IP Address,97.119.210.40,85,238,False,2021-10-27 13:22:26,R_1kIxs9ZK0yMq11X,,,,,,,anonymous,EN,No,,Other,"Student in a dorm but I consider my families home my home and Grinnell a temporary stay ",Better community amenities,Not interested in a different home,"Less than $100,000",,,,,,,,,,Other,"The water quality makes me sick I hate it there I don’t want to live there ",,No,3,4,2,5,1,"Better water ","Crappy water ",Make the water quality better,Female,18 - 25,,,,
2021-10-20 13:21:21,2021-10-20 13:23:05,IP Address,136.30.9.150,35,103,False,2021-10-27 13:23:05,R_3Ms9WWIjBrIfxsK,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,in college dorm,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:25:34,2021-10-20 13:26:10,IP Address,107.192.143.3,38,35,False,2021-10-27 13:26:12,R_RmXLHehiKqW5iLf,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Lives in dorm,Other,Dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 13:14:18,2021-10-27 13:26:17,IP Address,132.161.187.207,100,719,True,2021-10-27 13:26:18,R_24uEXfZ5NrgQvSt,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,"student housing ",Apartment,,"$1,200-$1,499",Poor,No,Yes,Not enough affordable housing,,,No,,,,,,,,,Other,18 - 25,2,0,White or Caucasian,"$19,999 or less"
2021-10-27 13:04:17,2021-10-27 13:26:25,IP Address,132.161.253.51,100,1327,True,2021-10-27 13:26:25,R_22sNsWsUdnycduv,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,6-10 years,,,,,,Yes,Rent,,Single family home,,$500-$699,Excellent,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex",No,1,2,4,3,5,,"Lack of housing availability creates a need for housing, even if the place is not kept up well. ","Common ways to access rental options in Grinnell, standard inspections for rental units, including those more commonly used for college students. ",Female,26 - 40,3,0,White or Caucasian,"$40,000-$59,999"
2021-10-20 13:25:41,2021-10-20 13:27:04,IP Address,132.161.186.169,54,83,False,2021-10-27 13:27:05,R_1MMmTxKxZdxdIvE,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Duplex/Fourplex,,$300-$499,Fair,No,Yes,,,,,,,,,,,,,,,,,,
2021-10-20 13:26:47,2021-10-20 13:27:45,IP Address,132.161.244.44,46,57,False,2021-10-27 13:27:45,R_Wkz53KTefP5H3oZ,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,College dorm,Other,college dorm,Less than $300,Fair,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:27:19,2021-10-20 13:27:58,IP Address,174.196.134.63,38,39,False,2021-10-27 13:27:59,R_21vTIms3vJztbZv,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,"college dorm ",Apartment,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:27:47,2021-10-20 13:28:09,IP Address,107.77.225.36,38,22,False,2021-10-27 13:28:11,R_2QujI3GrCuHhBEZ,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,Student housing,Apartment,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:27:50,2021-10-20 13:28:43,IP Address,132.161.189.124,19,53,False,2021-10-27 13:28:43,R_3fVmgtw8ffQ9rBq,,,,,,,anonymous,EN,No,,I own a home elsewhere,,Better quality housing options,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:28:15,2021-10-20 13:28:45,IP Address,73.8.33.229,12,30,False,2021-10-27 13:28:45,R_1omTEzBH8dwBc7S,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 13:26:31,2021-10-27 13:30:03,IP Address,132.161.244.26,100,212,True,2021-10-27 13:30:04,R_1ovzcK0P4xlHjgq,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,"dorm ",Other,dorm,Less than $300,Fair,No,Yes,Not enough quality housing,,Independent Living Complex,No,3,1,2,4,5,,,,Female,18 - 25,2,0,I identify with 2 or more groups,"$60,000-$79,999"
2021-10-20 13:25:11,2021-10-20 13:30:33,IP Address,24.166.164.8,38,322,False,2021-10-27 13:30:34,R_242C5RGkUfNXI8i,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Other,dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:30:16,2021-10-20 13:30:57,IP Address,132.161.245.247,54,40,False,2021-10-27 13:30:57,R_2VKNnXD95qP2X9T,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,Student housing,Apartment,,$500-$699,Fair,No,Yes,,,,,,,,,,,,,,,,,,
2021-10-20 13:31:52,2021-10-20 13:32:30,IP Address,75.33.71.15,19,37,False,2021-10-27 13:32:30,R_uyJabtWIOiCYBgZ,,,,,,,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:30:08,2021-10-20 13:34:02,IP Address,132.161.213.101,62,234,False,2021-10-27 13:34:03,R_3PSuZGZWBt0nORV,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,No,Other,NA,,,,,,,,,,,,,,,,
2021-10-20 13:34:31,2021-10-20 13:35:00,IP Address,174.192.133.62,65,28,False,2021-10-27 13:35:01,R_6rG4XkWKeObfxLj,,,,,,,anonymous,EN,,Less than 1 year,,,,,,,,,,,,,,,Other,I don't know,,,,,,,,,,,,,,,,
2021-10-20 13:35:03,2021-10-20 13:35:58,IP Address,107.198.99.157,38,54,False,2021-10-27 13:35:59,R_5mSwniC9l18q8gx,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Other,Dorm,Apartment,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:35:37,2021-10-20 13:36:48,IP Address,174.198.72.244,65,71,False,2021-10-27 13:36:49,R_xG7KVtgrryIBir7,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Apartment,,$300-$499,Fair,Yes,Yes,Not enough quality housing,,Duplex,No,,,,,,,,,,,,,,
2021-10-20 13:35:52,2021-10-20 13:44:06,IP Address,166.205.124.24,69,493,False,2021-10-27 13:44:06,R_1q4GPj1BJJiTnn7,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,College Dorm,Other,College Dorm,$500-$699,Fair,Yes,Yes,Not enough quality housing,,,,3,2,1,4,5,,,,,,,,,
2021-10-20 13:41:43,2021-10-20 13:44:39,IP Address,73.62.171.206,65,176,False,2021-10-27 13:44:40,R_VJwGRjdliCW0N3j,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,College Housing,Other,College residence hall,$500-$699,Good,No,,,,"Duplex,Independent Living Complex",,,,,,,,,,,,,,,
2021-10-27 13:43:56,2021-10-27 13:49:48,IP Address,132.161.241.161,100,352,True,2021-10-27 13:49:48,R_32WPZnhdMGeDgZs,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,Less than $300,Very bad,Yes,Yes,Not enough quality housing,,,No,3,1,2,4,5,,Tenants need laws and guidelines protecting them from landlords,"There need to be specific guidelines for landlords, and these guidelines need to be held in check—as in, we need yearly inspections of rentals and landlords should not be allowed to rent out to tenants if their properties are not up to par. For instance, some other tenants and I moved into a house recently and realized that there are multiple cracks in the ceiling and there is black mold everywhere. This should not have been allowed to happen. ",Female,18 - 25,5 or more adults,0,White or Caucasian,"$19,999 or less"
2021-10-20 13:30:01,2021-10-20 13:53:00,IP Address,154.6.20.128,62,1379,False,2021-10-27 13:53:01,R_AKvpu91bpb58Rpv,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Other,dorm,Other,dorm,,Fair,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:52:07,2021-10-20 13:54:24,IP Address,173.24.17.49,65,136,False,2021-10-27 13:54:25,R_2Pd8isx2dBWlJE5,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Apartment,,"$2,000 or more",Excellent,No,Yes,,,Assisted Living Complex,No,,,,,,,,,,,,,,
2021-10-20 13:54:24,2021-10-20 13:54:55,IP Address,140.177.227.7,38,30,False,2021-10-27 13:54:55,R_1qakYHojh1wAlOG,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,Campus housing,Other,Campus housing,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:53:33,2021-10-20 13:55:16,IP Address,174.204.211.208,73,103,False,2021-10-27 13:55:17,R_1inDmDhRvHljusF,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Own,,Single family home,,$300-$499,Good,Yes,Yes,Other,,,No,,,,,,,,,,,,,,
2021-10-20 13:55:13,2021-10-20 13:56:01,IP Address,132.161.245.243,42,47,False,2021-10-27 13:56:02,R_2yd78BRRfWqD1TH,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,On campus living for Grinnell College,Other,Dorm,Less than $300,,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:58:04,2021-10-20 13:58:58,IP Address,173.17.92.94,50,53,False,2021-10-27 13:58:58,R_1lisvS26HRmZgaN,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,Apartment,,$300-$499,Excellent,No,,,,,,,,,,,,,,,,,,,
2021-10-27 13:54:42,2021-10-27 13:59:24,IP Address,148.72.164.48,100,281,True,2021-10-27 13:59:24,R_2fD9YWqQuO6Ll3C,,,,,38.628692626953125,-90.19879913330078125,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,Single family home,,$300-$499,Poor,Yes,Yes,Not enough quality housing,,,No,4,2,1,3,5,,"Because a large percentage of renters are college students who do not plan to stay long term, landlords have very little incentive to maintain the housing they own. There are a lot of unsightly, unsafe houses in Grinnell because of this.","Landlords should be held accountable by the city to maintain the housing they own for the health and safety of renters by fines, inspections, and incentives.",Female,18 - 25,5 or more adults,0,White or Caucasian,"$19,999 or less"
2021-10-20 14:01:08,2021-10-20 14:01:51,IP Address,172.58.83.87,38,42,False,2021-10-27 14:01:51,R_2QoLDqYCtghgagx,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,dorm,Other,dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 14:01:32,2021-10-20 14:01:57,IP Address,73.70.51.13,38,25,False,2021-10-27 14:01:58,R_bvzhvDzT6UxZ8Sl,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Dorm,Other,Dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 14:06:45,2021-10-20 14:08:17,IP Address,132.161.243.242,42,91,False,2021-10-27 14:08:18,R_12gVl9pz4d0kQHR,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,Other,College dorm,$300-$499,,,,,,,,,,,,,,,,,,,,,
2021-10-27 14:06:35,2021-10-27 14:09:05,IP Address,132.161.244.133,100,150,True,2021-10-27 14:09:06,R_3LcA140RiLNRyBc,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,dorm,Other,dorm,"$900-$1,199",Fair,Yes,Yes,Other,student,Duplex,No,3,1,4,2,5,,,,Female,18 - 25,5 or more adults,0,White or Caucasian,
2021-10-20 13:55:39,2021-10-20 14:09:14,IP Address,132.161.253.51,58,814,False,2021-10-27 14:09:14,R_1QmV610MJuHnovY,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,University Housing,Other,College Dorm,$300-$499,Good,Yes,Yes,Not enough quality housing,,,,,,,,,,,,,,,,,
2021-10-20 14:17:34,2021-10-20 14:18:12,IP Address,174.192.138.91,12,38,False,2021-10-27 14:18:13,R_2SIwiPqi1hNDUh3,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 14:40:18,2021-10-20 14:41:54,IP Address,172.58.143.67,54,96,False,2021-10-27 14:41:55,R_3e4cQ1VeNAxDZdC,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,"College Dorm ",Other,"College Dorm ","$2,000 or more",Good,No,No,,,,,,,,,,,,,,,,,,
2021-10-27 14:39:51,2021-10-27 14:44:58,IP Address,78.202.2.117,100,307,True,2021-10-27 14:44:58,R_3HNQM1XPLd2XdTM,,,,,47.2144927978515625,-1.5511932373046875,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Student,Other,Dorm,$700-$899,Good,Yes,Yes,Not enough quality housing,,,No,3,2,1,4,5,,Lack of capital and income in general,Maintenance assistance and property upkeep,Male,18 - 25,2,0,White or Caucasian,"$19,999 or less"
2021-10-20 14:46:42,2021-10-20 14:47:18,IP Address,150.195.19.101,38,35,False,2021-10-27 14:47:20,R_4ItjEkqNRjQ0Pct,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,dorm,Other,dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 14:47:25,2021-10-20 14:48:17,IP Address,70.134.226.10,65,52,False,2021-10-27 14:48:18,R_3hgBSU6NYyeihqQ,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Rent,,Apartment,,$700-$899,Poor,Yes,Yes,Not enough quality housing,,Independent Living Complex,No,,,,,,,,,,,,,,
2021-10-20 14:47:14,2021-10-20 14:48:33,IP Address,72.78.68.141,19,79,False,2021-10-27 14:48:34,R_3QRgSeRf7YI8oPg,,,,,,,anonymous,EN,No,,Other,"I go to college, so I live in a dorm",More rental options,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 14:53:17,2021-10-20 14:53:57,IP Address,132.161.244.214,42,39,False,2021-10-27 14:53:58,R_1GHWTJ5fyUtRl4y,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,college student in the dorms,Other,dorm,Less than $300,,,,,,,,,,,,,,,,,,,,,
2021-10-27 14:50:41,2021-10-27 14:55:34,IP Address,132.161.242.151,100,293,True,2021-10-27 14:55:34,R_3KSXSN37uoNpBEa,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Duplex/Fourplex,,Less than $300,Poor,Yes,Yes,Do not qualify for a home mortgage,,"Duplex,Independent Living Complex",Yes,3,2,1,4,5,,Logistics,,Female,18 - 25,5 or more adults,0,Don’t wish to answer,
2021-10-20 14:55:07,2021-10-20 14:55:35,IP Address,132.161.242.107,46,27,False,2021-10-27 14:55:40,R_1rpLxE2zRSTYCci,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Rent,,Other,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 14:58:51,2021-10-20 15:00:41,IP Address,107.77.208.198,65,109,False,2021-10-27 15:00:42,R_cNibnlBuADaKhfX,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Living in dorm,Other,dorm,$500-$699,Fair,No,Yes,,,Independent Living Complex,No,,,,,,,,,,,,,,
2021-10-20 15:00:42,2021-10-20 15:01:03,IP Address,174.243.83.117,35,21,False,2021-10-27 15:01:04,R_3fCfdgZogIYHaGN,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 15:03:35,2021-10-27 15:06:49,IP Address,132.161.244.109,100,193,True,2021-10-27 15:06:49,R_qLeO5UlDOcXOhPP,,,,,41.7386932373046875,-92.7332000732421875,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,Dorm,Other,Dorm,Less than $300,Fair,Yes,Yes,Not enough quality housing,,"Duplex,Independent Living Complex",Yes,3,1,2,4,5,,Financial and population support,Get us involved with envisioning a developed Grinnell.,Female,18 - 25,2,0,Hispanic or Latino,"$19,999 or less"
2021-10-20 15:20:55,2021-10-20 15:23:15,IP Address,174.198.83.58,69,139,False,2021-10-27 15:23:16,R_1myLAS2bifA2qE5,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Rent,,Single family home,,$300-$499,Good,Yes,Yes,Not enough affordable housing,,Duplex,No,1,2,4,3,5,,,,,,,,,
2021-10-20 13:27:01,2021-10-20 15:24:34,IP Address,98.206.199.150,54,7053,False,2021-10-27 15:24:37,R_2Cf82eAq5a22FPc,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,Campus Dorm,Other,Dorm,$300-$499,Poor,No,Yes,,,,,,,,,,,,,,,,,,
2021-10-20 15:25:38,2021-10-20 15:27:11,IP Address,216.15.60.94,27,92,False,2021-10-27 15:27:13,R_uek3nuVSg5QkLYJ,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27 15:36:37,2021-10-27 15:41:11,IP Address,174.243.84.156,100,274,True,2021-10-27 15:41:12,R_31LYtnrw9bTuoqL,,,,,41.237701416015625,-95.9998016357421875,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,dorm,Other,dorm,Less than $300,Poor,No,No,Other,bro idk,Duplex,No,4,2,1,3,5,,BABY GIRL IVE LIVED HERE FOR LITERALLY 3 MONTHS AND I DONT LEAVE CAMPUS I DO NOT KNOW,:/,Other,18 - 25,2,0,White or Caucasian,"$19,999 or less"
2021-10-20 15:57:42,2021-10-20 15:57:52,IP Address,132.161.242.231,31,10,False,2021-10-27 15:57:54,R_1JKhFQRDBSqXSwK,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 15:58:56,2021-10-20 15:59:44,IP Address,99.17.46.12,19,48,False,2021-10-27 15:59:45,R_3CUWaM9IVAE5Hlv,,,,,,,anonymous,EN,No,,Other,I just live on campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 16:03:16,2021-10-20 16:04:13,IP Address,73.156.84.74,50,57,False,2021-10-27 16:04:14,R_1l4WLLkUEb8dBL9,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,College,Other,Dorm,Less than $300,Fair,Yes,,,,,,,,,,,,,,,,,,,
2021-10-20 16:13:38,2021-10-20 16:14:12,IP Address,98.186.112.43,38,34,False,2021-10-27 16:14:13,R_urdhoBBqCl3LYc1,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Other,College housing,Other,Dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 16:07:23,2021-10-20 16:16:05,IP Address,71.28.218.180,73,522,False,2021-10-27 16:16:06,R_1P8jtYSuVDeurQ0,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Fair,Yes,Yes,Other,What is affordable is low quality.,,No,3,1,2,4,5,,"We have a lot of wonderful houses in this city, but keeping them in good condition is too expensive and time-consuming for most people. And repair people often don't show up (I called a plumber in July and this is October...)",,,,,,,
2021-10-20 16:21:16,2021-10-20 16:21:36,IP Address,174.241.88.37,62,20,False,2021-10-27 16:21:36,R_3qEccsVAmERQ1ra,,,,,,,anonymous,EN,,Less than 1 year,,,,,,,,,,,,,,,Not enough quality housing,,Duplex,,,,,,,,,,,,,,,
2021-10-20 16:27:31,2021-10-20 16:28:54,IP Address,138.229.239.218,73,82,False,2021-10-27 16:28:55,R_1K86MFMDuBbDSrP,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Rent,,Other,Dorm,Less than $300,Very bad,No,No,Not enough affordable housing,,Independent Living Complex,No,,,,,,,,,,,,,,
2021-10-20 16:31:07,2021-10-20 16:31:38,IP Address,108.66.79.112,58,31,False,2021-10-27 16:31:43,R_3oSitsp1YLdRJTH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 16:38:48,2021-10-20 16:39:45,IP Address,132.161.162.242,65,57,False,2021-10-27 16:39:46,R_ZLin3tuTtSGF1NT,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Dorm,Apartment,,Less than $300,Good,Yes,No,,,Independent Living Complex,No,,,,,,,,,,,,,,
2021-10-20 16:28:04,2021-10-20 16:41:21,IP Address,107.77.208.64,19,796,False,2021-10-27 16:41:21,R_1g7n5hjjHUj6zfw,,,,,,,anonymous,EN,No,,Other,I am a student from out of state. I live in student housing for the academic school year.,Better community amenities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 16:46:24,2021-10-20 16:47:29,IP Address,108.237.111.92,54,65,False,2021-10-27 16:47:30,R_1CJirdaWvHJ0YwW,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,College Residence Hall,Other,College Residence Hall,Less than $300,Fair,Yes,Yes,,,,,,,,,,,,,,,,,,
2021-10-20 16:42:35,2021-10-20 16:51:07,IP Address,172.58.236.94,54,512,False,2021-10-27 16:51:08,R_yD32dUrJp5Pt4Rz,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Student housing,Other,Dorm,Less than $300,Fair,No,No,,,,,,,,,,,,,,,,,,
2021-10-20 16:58:32,2021-10-20 16:58:41,IP Address,132.161.243.189,54,8,False,2021-10-27 16:58:41,R_1jrJpsguWSlAom2,,,,,,,anonymous,EN,,Less than 1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 17:00:53,2021-10-20 17:02:16,IP Address,174.208.224.72,65,82,False,2021-10-27 17:02:19,R_3fqJHmuaaa8CWIY,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,College dorm,Other,Dormitory,"$2,000 or more",Good,Yes,Yes,Not enough of the right home styles,,,No,,,,,,,,,,,,,,
2021-10-20 17:06:59,2021-10-20 17:07:28,IP Address,76.124.176.160,35,28,False,2021-10-27 17:07:28,R_2VBxAzEn8TvJcE2,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,Other,Student housing,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 17:10:13,2021-10-20 17:10:24,IP Address,73.242.39.99,31,10,False,2021-10-27 17:10:24,R_8dWvraO2narljDH,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 17:12:19,2021-10-20 17:13:02,IP Address,24.196.37.167,38,42,False,2021-10-27 17:13:02,R_2xJYkN5dmr4rDpm,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,dorm,Other,dorm,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 17:16:44,2021-10-20 17:17:38,IP Address,72.94.251.170,19,53,False,2021-10-27 17:17:39,R_1lxJqY6ovfK5Qdg,,,,,,,anonymous,EN,No,,I own a home elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 17:51:08,2021-10-20 17:51:24,IP Address,98.240.178.5,12,15,False,2021-10-27 17:51:25,R_TbUHTJDtNMuMEI9,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20 17:53:25,2021-10-20 17:56:14,IP Address,96.60.137.135,50,169,False,2021-10-27 17:56:15,R_2wH571yYw0buyOx,,,,,,,anonymous,EN,Yes,Less than 1 year,,,,,,Yes,Other,college housing,Other,college dorm,$700-$899,Good,No,,,,,,,,,,,,,,,,,,,
