StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q36,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q32_10,Q32_10_TEXT,Q33,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_6,Q18_5,Q18_5_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q33 - Topics,Q33 - Parent Topics
2021-05-26 18:12:14,2021-05-26 18:50:31,IP Address,184.105.62.225,100,2296,True,2021-05-26 18:50:31,R_1hMDAIgXbxvI0Rk,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,More than 10 years,Unincorporated Harrison County,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,"$2,000 or more",Good,Yes,Yes,Do not qualify for a home mortgage,,"Duplex,Independent Living Complex,Assisted Living Complex",Not at all important,Not at all important,Extremely important,Extremely important,Extremely important,Very important,Extremely important,Not at all important,Extremely important,,,"Restaurants, take-out",No,5,1,2,4,3,6,,,Female,41-55,2,2,White or Caucasian,"$150,000-$199,999",Unknown,
2021-05-19 20:35:59,2021-05-19 20:39:16,IP Address,74.221.34.108,97,197,False,2021-05-26 20:39:17,R_29uEJi7ngozPxtG,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Would be interested in a new construction single-family home,"$175,000-$250,000",Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,No,Not enough affordable housing,,Single family home,Important,Important,Slightly important,Important,Important,Extremely important,Important,Not at all important,Extremely important,,,,No,5,3,4,1,2,6,,,Male,26 - 40,2,1,White or Caucasian,,,
2021-05-19 21:12:10,2021-05-19 21:12:41,IP Address,174.198.81.239,24,30,False,2021-05-26 21:12:41,R_saMpaCicUGGfMAh,,,,,,,anonymous,EN,Yes,,Pisgah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 21:12:13,2021-05-19 21:12:41,IP Address,199.247.66.99,24,27,False,2021-05-26 21:12:44,R_20Ub41qMnWOmkV0,,,,,,,anonymous,EN,Yes,6-10 years,Missouri Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 21:10:50,2021-05-19 21:13:27,IP Address,174.242.225.181,72,157,False,2021-05-26 21:13:28,R_OI6up2kiuRmaQUx,,,,,,,anonymous,EN,Yes,More than 10 years,Mondamin,,,,Not interested in a different home,"Less than $100,000",Yes,Own,,Single family home,,$500-$699,Excellent,No,No,Not enough quality housing,,,Extremely important,Extremely important,Very important,Very important,Important,Extremely important,Extremely important,Slightly important,Important,,,"Park, gas stations",No,,,,,,,,,,,,,,,Unknown,
2021-05-19 21:12:50,2021-05-19 21:15:24,IP Address,66.172.252.145,72,154,False,2021-05-26 21:15:27,R_cTLbiHlJwFzEV57,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,$700-$899,Good,No,Yes,Not enough quality housing,,,Very important,Very important,Important,Very important,Important,Very important,Very important,Important,Important,,,"Park, businesses, restaurants ",No,,,,,,,,,,,,,,,Unknown,
2021-05-26 21:11:13,2021-05-26 21:19:13,IP Address,173.184.141.202,100,480,True,2021-05-26 21:19:14,R_BFIap7L7vbrWAcV,,,,,41.00140380859375,-91.95780181884765625,anonymous,EN,Yes,More than 10 years,Pisgah,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Other,"Cost of living in the rural area (electricity), lack of WiFi, lack of road maintenance.",Single family home,Not at all important,Not at all important,Important,Slightly important,Extremely important,Extremely important,Very important,Not at all important,Slightly important,,Electric Carrier.  Harrison County REC is outrageous.,"Schools, restaurants, groceries, ",Yes,5,2,1,4,3,6,,Deal with the drug problem that plagues out county.,Female,41-55,2,2,White or Caucasian,"$80,000-$99,999",Unknown,
2021-05-19 21:24:26,2021-05-19 21:25:26,IP Address,66.172.252.213,48,60,False,2021-05-26 21:25:27,R_2w5JoaQEgPQH6ca,,,,,,,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in an existing single-family home,"Less than $100,000",No,Rent,,Single family home,,$500-$699,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26 21:48:56,2021-05-26 21:54:58,IP Address,184.105.41.39,100,361,True,2021-05-26 21:54:59,R_3sBVrQuX1Wc6pXm,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$250,000-$325,000",Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough affordable housing,,Single family home,Not at all important,Not at all important,Very important,Very important,Extremely important,Extremely important,Extremely important,Slightly important,Extremely important,,,"restaurants, gas station, wellness center",No,4,5,3,2,1,6,,,Female,41-55,3,3,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-19 23:07:22,2021-05-19 23:11:27,IP Address,174.198.68.170,69,244,False,2021-05-26 23:11:27,R_2Ec4BYpni7Ns0nI,,,,,,,anonymous,EN,Yes,More than 10 years,Modale,,,,"Would be interested in up-sizing,Would be interested in renting,Would be interested in a new construction single-family home,Would be interested in an existing single-family home","$100,000-$175,000",No,Own,,Mobile home,,$700-$899,Fair,Yes,Yes,,,Single family home,Slightly important,Important,Slightly important,Important,Important,Important,Very important,Slightly important,Extremely important,Not at all important,,,,,,,,,,,,,,,,,,,
2021-05-19 23:19:06,2021-05-19 23:19:47,IP Address,76.175.87.247,24,41,False,2021-05-26 23:19:49,R_2CVqXTtSSx3uZut,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 04:37:46,2021-05-20 04:39:25,IP Address,66.172.252.243,59,99,False,2021-05-27 04:39:26,R_1CCIb3zw2M02L7M,,,,,,,anonymous,EN,Yes,More than 10 years,Logan,,,,Would be interested in up-sizing,"$100,000-$175,000",Yes,Own,,Single family home,,$300-$499,Poor,Yes,Yes,Not enough of the right home styles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 06:28:35,2021-05-20 06:31:02,IP Address,198.14.219.174,72,147,False,2021-05-27 06:31:03,R_7adE5JYVvF3PRVn,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,,Important,Important,Very important,Very important,Extremely important,Important,Very important,Important,Very important,,,,No,,,,,,,,,,,,,,,,
2021-05-20 06:31:34,2021-05-20 06:32:53,IP Address,38.121.121.16,55,78,False,2021-05-27 06:32:57,R_bxRhnwVXpdKitmV,,,,,,,anonymous,EN,Yes,Less than 1 year,Missouri Valley,,,,Not interested in a different home,"Over $400,000",No,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 07:00:46,2021-05-20 07:58:03,IP Address,184.105.41.37,62,3437,False,2021-05-27 07:58:05,R_2bI3DNy99g4K9KB,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"Over $400,000",Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough of the right home styles,,"Townhome,Single family home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 18:01:42,2021-05-20 08:02:20,IP Address,184.105.41.5,62,50437,False,2021-05-27 08:02:21,R_DGCjNGfiYs6dE1r,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$250,000-$325,000",Retired,Own,,Single family home,,$500-$699,Good,No,Yes,Not enough affordable housing,,"Single family home,Independent Living Complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 08:06:05,2021-05-20 08:06:48,IP Address,97.119.116.89,28,42,False,2021-05-27 08:06:49,R_2PBRaxBRQoJEysh,,,,,,,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Not interested in a different home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 08:06:44,2021-05-20 08:09:10,IP Address,207.28.127.1,62,145,False,2021-05-27 08:09:12,R_2EuZ9G7tDf2mpKh,,,,,,,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"Less than $100,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,No,No,Employment opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 08:25:30,2021-05-27 08:28:39,IP Address,174.243.80.217,100,188,True,2021-05-27 08:28:39,R_2B2lI5rFc6eYZdj,,,,,41.2093048095703125,-96.05480194091796875,anonymous,EN,No,,,"I own a home elsewhere,My spouse works in another community",,Shorter commute,,"Less than $100,000",,,,,,,,,,Do not qualify for a home mortgage,,,Very important,Very important,Important,Extremely important,Extremely important,Important,Very important,Very important,Very important,,,,No,5,2,4,3,1,6,,,Female,26 - 40,2,3,White or Caucasian,"$80,000-$99,999",,
2021-05-27 08:25:25,2021-05-27 08:29:50,IP Address,174.242.224.254,100,265,True,2021-05-27 08:29:50,R_2qar4pBawfdHj0O,,,,,40.649993896484375,-112.006103515625,anonymous,EN,Yes,More than 10 years,Logan,,,,"Would be interested in up-sizing,Would be interested in a new construction single-family home","$175,000-$250,000",Yes,Own,,Single family home,,"$1,200-$1,499",Fair,No,No,Not enough of the right home styles,,Single family home,Slightly important,Slightly important,Extremely important,Very important,Extremely important,Very important,Extremely important,Extremely important,Extremely important,,,,No,5,4,1,2,3,6,,,Female,26 - 40,2,2,White or Caucasian,"$100,000-$149,999",,
2021-05-27 08:29:31,2021-05-27 08:34:28,IP Address,184.105.41.5,100,297,True,2021-05-27 08:34:28,R_1H7TyZq7GoDMgQJ,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,1-5 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,Less than $300,Excellent,,Yes,,,,Extremely important,Extremely important,Extremely important,Extremely important,Not at all important,Extremely important,Extremely important,Very important,Extremely important,,,,No,5,2,1,3,4,6,,,,56-70,,,,,,
2021-05-27 08:38:23,2021-05-27 08:43:51,IP Address,174.198.68.209,100,328,True,2021-05-27 08:43:52,R_2P5ThtETYVAwgdo,,,,,41.2884063720703125,-95.99720001220703125,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$100,000-$175,000",No,Own,,Single family home,,Less than $300,Good,No,No,Employment opportunities,,Independent Living Complex,Not at all important,Not at all important,Not at all important,Extremely important,Not at all important,Not at all important,Extremely important,Not at all important,Extremely important,,,,No,4,3,1,5,2,6,,,Female,41-55,2,0,White or Caucasian,"$100,000-$149,999",,
2021-05-27 08:39:53,2021-05-27 08:45:30,IP Address,174.198.84.7,100,337,True,2021-05-27 08:45:30,R_3p9AiDUBvSDpykz,,,,,41.276702880859375,-96.24340057373046875,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Would be interested in up-sizing,"$175,000-$250,000",Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Employment opportunities,,Single family home,Slightly important,Slightly important,Important,Very important,Very important,Important,Slightly important,Not at all important,Very important,,,,No,5,3,2,4,1,6,,,Male,26 - 40,1,2,White or Caucasian,"$40,000-$59,999",,
2021-05-27 08:37:11,2021-05-27 08:46:55,IP Address,184.105.41.36,100,584,True,2021-05-27 08:46:56,R_3MFoVqwioNdNJEL,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"Less than $100,000",Yes,Own,,Single family home,,"$1,200-$1,499",Good,Yes,Yes,Do not qualify for a home mortgage,,"Single family home,Independent Living Complex",Important,Important,Important,Important,Very important,Extremely important,Very important,Not at all important,Important,,,"I look at the schools and parks. I also consider how close all these amenities are to each other and if in the future my child would need to cross HWY 30 to get to these things. ",No,2,5,4,3,1,6,,,Female,26 - 40,2,3,White or Caucasian,"$40,000-$59,999",Unknown,
2021-05-27 08:40:55,2021-05-27 08:52:13,IP Address,174.243.114.7,100,677,True,2021-05-27 08:52:13,R_3MsvVlZhMKwWo0N,,,,,41.1156005859375,-95.9375,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$325,000-$400,000",Yes,Own,,Single family home,,"$1,500-1,999",Excellent,No,No,Not enough quality housing,,Single family home,Not at all important,Not at all important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Not at all important,Extremely important,,,"1) Great School
2) Inclusive & Positive Youth Activities
3) Walking Path
4) Restaurants/Bakery
5) Grocery Store with lots of variety",No,5,4,3,1,2,6,,,Female,26 - 40,2,3,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-27 08:42:03,2021-05-27 08:56:31,IP Address,198.14.242.201,100,868,True,2021-05-27 08:56:32,R_2OYJq1cjDNMYIOa,,,,,41.3249053955078125,-92.1938018798828125,anonymous,EN,No,,,I own a home elsewhere,,"More homeownership options,More affordable housing options,Better quality housing options,Better community amenities (parks, community center, library, restaurants)",,"$100,000-$175,000",,,,,,,,,,Not enough affordable housing,,Single family home,Important,Important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Very important,Extremely important,,,"Have nice restaurants to eat at and parks for all ages to play at that are regularly maintained ",No,5,2,3,1,4,6,,,Female,26 - 40,2,1,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-27 09:01:25,2021-05-27 09:09:20,IP Address,67.44.241.8,100,475,True,2021-05-27 09:09:21,R_3iEkMSgM4JdP7lH,,,,,33.5225982666015625,-86.8032989501953125,anonymous,EN,Yes,More than 10 years,Dunlap,,,,Not interested in a different home,"Less than $100,000",Retired,Own,,Single family home,,$500-$699,Excellent,Yes,No,Do not qualify for a home mortgage,,Single family home,Slightly important,Slightly important,Slightly important,Slightly important,Important,Important,Important,Important,Important,Important,,activities,Yes,5,1,3,2,4,6,,,Male,56-70,2,0,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-27 09:07:31,2021-05-27 09:11:03,IP Address,174.130.16.206,100,211,True,2021-05-27 09:11:03,R_1mwlE2In9poMUYm,,,,,41.00140380859375,-91.95780181884765625,anonymous,EN,Yes,6-10 years,Woodbine,,,,Would be interested in a new construction single-family home,"$175,000-$250,000",No,Own,,Single family home,,"$900-$1,199",Good,No,Yes,Not enough quality housing,,Single family home,Important,Important,Important,Very important,Very important,Very important,Very important,Very important,Extremely important,,,"Park, exercise facility, restaurants",No,2,3,4,1,5,6,,,Female,26 - 40,2,2,White or Caucasian,"$150,000-$199,999",Unknown,
2021-05-27 09:05:11,2021-05-27 09:13:45,IP Address,66.172.253.239,100,514,True,2021-05-27 09:13:46,R_1LShhQ8cMjFZpL8,,,,,41.5677032470703125,-95.8907012939453125,anonymous,EN,Yes,More than 10 years,Missouri Valley,,,,Not interested in a different home,"$100,000-$175,000",Yes,Own,,Single family home,,Less than $300,Fair,Yes,Yes,Not enough quality housing,,"Duplex,Single family home,Independent Living Complex",Very important,Very important,Slightly important,Very important,Not at all important,Very important,Very important,Very important,Very important,Very important,progressive community leadership,"Retail, parks, community events, youth programs, library, restaurants (fancy, and fast food)",No,,,,,,,,"hold property owners accountable for current city / state housing codes.  etc
put incentives in place in encourage improving property 
put incentives in place to build housing
work with MV CSD to build housing with their trades CTE programs.",Male,41-55,3,1,White or Caucasian,"$100,000-$149,999",Unknown,
2021-05-27 09:06:14,2021-05-27 09:14:40,IP Address,66.172.202.8,100,505,True,2021-05-27 09:14:40,R_2aRzW2PBqkL1Llm,,,,,41.64349365234375,-95.78569793701171875,anonymous,EN,Yes,More than 10 years,Woodbine,,,,Not interested in a different home,"$175,000-$250,000",Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,No,Not enough affordable housing,,Single family home,Important,Important,Extremely important,Extremely important,Very important,Extremely important,Extremely important,Very important,Extremely important,,,"Service based businesses (salon, restaurants, bank, grocery store, etc) fitness facility, swimming pool, park, gathering spaces of different sizes",No,5,1,2,3,4,6,,,Female,26 - 40,2,1,White or Caucasian,"$60,000-$79,999",Unknown,
2021-05-27 09:26:42,2021-05-27 09:31:16,IP Address,184.105.41.58,100,274,True,2021-05-27 09:31:17,R_1QVwlNU6xHyHM4h,,,,,41.7350006103515625,-95.6996002197265625,anonymous,EN,Yes,6-10 years,Woodbine,,,,Would be interested in an existing single-family home,"$100,000-$175,000",Yes,Rent,,Single family home,,$700-$899,Good,Yes,Yes,Not enough affordable housing,,Single family home,Extremely important,Extremely important,Very important,Extremely important,Very important,Extremely important,Extremely important,Extremely important,Extremely important,,,"Park, pool, sports complex",No,2,5,4,1,3,6,,"Be realistic as to what is actually ""affordable"" for single familes",Female,26 - 40,1,2,White or Caucasian,"$20,000-$39,999",Unknown,
