StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q4_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q9_3_TEXT,Q10,Q10_5_TEXT,Q11,Q12,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_5_TEXT,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26
2021-10-19 09:51:08,2021-10-19 09:58:41,IP Address,173.18.250.132,100,452,True,2021-10-19 09:58:42,R_1MRFawFyfIW7a7A,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,No,Yes,Do not qualify for a home mortgage,,Independent Living Complex,No,4,3,2,1,5,,"Lack of new construction or lots for new build homes.  ",New build.. .houses and decent apartments.  Open up some farmland to devfelop a new subdivision for new build.   And.. educate people on credit and how to get approved for a loan.  Most people can't qualify for a mortgage these days!,Female,56-70,2,0,White or Caucasian,"$200,000 or more"
2021-10-19 10:38:52,2021-10-19 10:43:34,IP Address,72.255.121.210,100,282,True,2021-10-19 10:43:34,R_1JWOTwDadeEIe0h,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Good,No,No,Not enough affordable housing,,Duplex,Yes,3,4,2,1,5,,Taxes,"Good paying jobs, for young families",Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-19 12:29:34,2021-10-19 12:33:06,IP Address,173.24.216.31,100,212,True,2021-10-19 12:33:06,R_3RmS50BeruThiXR,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Good,Yes,Yes,Do not qualify for a home mortgage,,Independent Living Complex,No,3,2,1,4,5,,"lack of available land
",,Female,41-55,3,2,White or Caucasian,"$100,000-$149,999"
2021-10-19 12:33:43,2021-10-19 12:37:15,IP Address,50.81.253.75,100,212,True,2021-10-19 12:37:15,R_294eIFY3BGVPDtp,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,No,Rent,,Other,Condo,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,,No,,,,,,,"Low quality rentals ",,Male,41-55,3,0,White or Caucasian,"$100,000-$149,999"
2021-10-19 12:37:32,2021-10-19 12:48:58,IP Address,174.198.73.186,100,685,True,2021-10-19 12:48:59,R_3CZ8cR37SehHEst,,,,,40.7841949462890625,-96.6461029052734375,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,"$2,000 or more",Excellent,Yes,Yes,Not enough quality housing,,Duplex,No,4,2,3,1,5,,"Lack of business to draw residents to buy new housing ","Tax breaks for new builds ",Male,26 - 40,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-19 11:39:45,2021-10-19 13:10:41,IP Address,50.81.253.241,100,5455,True,2021-10-19 13:10:41,R_3r231wxmWXFLC3s,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,Difficult to find a home to purchase here that suits my family’s needs,,Better quality housing options,Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Not enough of the right home styles,,,No,4,3,1,2,5,,Atlantic is being held back because no one wants to change.  No one wants to bring invest in Atlantic.  No one wants to shop in Atlantic anymore.  So the money is leaving...along with the decent people who have the money to invest in this community.,"Work with Marty Boose and get some more of his houses built in neighborhoods or developments.  His houses are less expensive but still quality.  They would be affordable for the average resident in Atlantic.  

Take pride in the housing that we have here now.  Clean up the neighborhoods.  Hold the landlords to a higher standard since they seem to be a lot of the problem.",Female,26 - 40,1,2,White or Caucasian,"$100,000-$149,999"
2021-10-19 09:03:10,2021-10-19 13:16:55,IP Address,72.255.121.210,100,15224,True,2021-10-19 13:16:55,R_3h0HhWvXA6eok7f,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Excellent,Yes,No,Not enough affordable housing,,Assisted Living Complex,No,4,1,2,3,5,,,,Male,41-55,2,1,White or Caucasian,"$100,000-$149,999"
2021-10-19 14:04:22,2021-10-19 14:06:33,IP Address,23.172.160.78,100,131,True,2021-10-19 14:06:34,R_1HhH5KhF7h1xMxA,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough affordable housing,,"Duplex,Independent Living Complex",Yes,4,1,2,3,5,,"Too many rundown houses and unattended properties.  ",,Male,26 - 40,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-19 14:30:22,2021-10-19 14:33:21,IP Address,104.201.102.174,100,179,True,2021-10-19 14:33:21,R_1n2Z8p5CK3QOW73,,,,,41.4037933349609375,-95.013702392578125,qr,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough quality housing,,,No,4,3,2,1,5,,,,Female,41-55,2,3,White or Caucasian,
2021-10-19 14:36:04,2021-10-19 14:39:06,IP Address,173.19.120.139,100,181,True,2021-10-19 14:39:06,R_2wTahPsZkLIahK5,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,No,Do not qualify for a home mortgage,,Duplex,Yes,4,2,1,3,5,"Something to do especially for the kids ","Nothing to do alcohol everywhere even the theater ",,Other,26 - 40,2,3,White or Caucasian,"$20,000-$39,999"
2021-10-19 15:48:00,2021-10-19 15:50:39,IP Address,173.19.122.175,100,158,True,2021-10-19 15:50:39,R_2U3luifYov39hpQ,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,1-5 years,,,,,,Retired,Own,,Single family home,,Less than $300,Good,No,Yes,Not enough affordable housing,,Independent Living Complex,No,,,,,,,,,Female,71+,1,0,White or Caucasian,"$60,000-$79,999"
2021-10-19 16:35:18,2021-10-19 16:38:56,IP Address,97.119.135.113,100,218,True,2021-10-19 16:38:56,R_2CN6sQBP9SLQJl0,,,,,41.2975006103515625,-96.09929656982421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Not enough affordable housing,,Duplex,No,4,1,2,3,5,,,,Male,41-55,2,2,White or Caucasian,"$100,000-$149,999"
2021-10-19 16:45:42,2021-10-19 17:02:48,IP Address,75.163.93.217,100,1025,True,2021-10-19 17:02:48,R_1Hc9zdHGs9aXESh,,,,,41.285400390625,-96.1493988037109375,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Good,No,Yes,Not enough affordable housing,,,No,4,5,1,2,3,,Taxes on new homes are to high and people who buy land to sell for home homes are not made to do what they should be doing like building roads and putting sewer lines,Start getting rid of the abandoned and burned out houses so maybe someone could buy the land and build a family home,Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-19 17:10:14,2021-10-19 17:14:23,IP Address,173.18.251.233,100,248,True,2021-10-19 17:14:23,R_ssSddAtY9PAMCpH,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,No,Other,,Independent Living Complex,No,3,2,1,4,5,,"Not letting in new business ",,Female,56-70,4,1,White or Caucasian,"$60,000-$79,999"
2021-10-20 07:00:16,2021-10-20 07:04:08,IP Address,67.3.159.59,100,231,True,2021-10-20 07:04:08,R_2azV9kpytELoYFv,,,,,41.237701416015625,-95.9998016357421875,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Good,Yes,No,Other,,"Independent Living Complex,Assisted Living Complex",No,2,1,3,4,5,,"Low income ",,Female,56-70,2,0,White or Caucasian,
2021-10-20 14:40:38,2021-10-20 14:44:02,IP Address,198.211.135.134,100,203,True,2021-10-20 14:44:02,R_3CTWE0NsCUVBJIo,,,,,41.12420654296875,-95.45400238037109375,anonymous,EN,Yes,1-5 years,,,,,,No,Rent,,Apartment,,$500-$699,Good,Yes,Yes,Not enough affordable housing,,Duplex,No,4,1,3,2,5,,Don’t know,,Female,41-55,1,0,White or Caucasian,"$40,000-$59,999"
2021-10-20 17:21:26,2021-10-20 17:37:43,IP Address,172.58.60.190,100,976,True,2021-10-20 17:37:43,R_1QbkRnEIKQ5VEdT,,,,,39.738800048828125,-104.9868011474609375,anonymous,EN,Yes,Less than 1 year,,,,,,Retired,Rent,,Apartment,,$300-$499,Fair,Yes,Yes,Other,No down payment money,Independent Living Complex,Yes,3,1,2,5,4,,,Not really sure sorry I can't offer more,Female,41-55,1,0,White or Caucasian,"$19,999 or less"
2021-10-20 18:08:14,2021-10-20 18:12:52,IP Address,173.24.216.3,100,277,True,2021-10-20 18:12:53,R_2aXOwkQyw6aLUQO,,,,,41.6475067138671875,-95.30930328369140625,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Apartment,,$500-$699,Excellent,Yes,No,Not enough quality housing,,"Duplex,Independent Living Complex",No,2,3,4,1,5,,quality renters matching up with quality housing,,Female,71+,1,0,White or Caucasian,"$60,000-$79,999"
2021-10-21 07:34:21,2021-10-21 07:39:17,IP Address,72.255.121.210,100,296,True,2021-10-21 07:39:18,R_DkHWR5ZqrDbflgB,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$300-$499,Good,No,Yes,Not enough quality housing,,,No,2,3,4,1,5,,,,Male,41-55,2,1,White or Caucasian,"$150,000-$199,999"
2021-10-21 11:44:05,2021-10-21 11:54:53,IP Address,174.243.83.13,100,648,True,2021-10-21 11:54:54,R_2sZMYDkvBirzoyZ,,,,,41.2975006103515625,-96.09929656982421875,qr,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,Less than $300,Good,Yes,Yes,Not enough quality housing,,,No,2,3,1,4,5,,"Low wage levels depress what can be charged for rent which discourages investment in housing.  ",,Male,56-70,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-21 12:43:51,2021-10-21 12:48:46,IP Address,72.255.121.210,100,294,True,2021-10-21 12:48:46,R_1jE5dRFvtcaNAYS,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,500-1,999",Excellent,Yes,Yes,Not enough affordable housing,,Independent Living Complex,Yes,1,2,4,3,5,,,,Male,26 - 40,2,1,White or Caucasian,"$100,000-$149,999"
2021-10-21 13:34:13,2021-10-21 13:38:09,IP Address,23.172.160.103,100,236,True,2021-10-21 13:38:10,R_tFk0uu0dMa6yrD3,,,,,41.4037933349609375,-95.013702392578125,anonymous,EN,No,,I own a home elsewhere,,,Not interested in a different home,"$250,000-$325,000",,,,,,,,,,Not enough affordable housing,,,No,2,3,4,1,5,,Happy in the country,,Male,71+,2,0,White or Caucasian,"$60,000-$79,999"
2021-10-21 13:50:10,2021-10-21 14:00:58,IP Address,97.119.139.148,100,648,True,2021-10-21 14:00:59,R_1ND1iXGIoppcS54,,,,,41.2884063720703125,-95.99720001220703125,qr,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,Less than $300,Excellent,Yes,Yes,Not enough quality housing,,Independent Living Complex,Yes,4,2,3,1,5,,There is very little readily available housing.,Build or improve moderately priced homes.,Female,56-70,2,0,Don’t wish to answer,"$60,000-$79,999"
2021-10-21 14:12:33,2021-10-21 14:16:07,IP Address,192.119.200.197,100,214,True,2021-10-21 14:16:08,R_aabY0TCpJqdcfdv,,,,,41.4037933349609375,-95.013702392578125,qr,EN,No,,I own a home elsewhere,,Better quality housing options,Not interested in a different home,"$100,000-$175,000",,,,,,,,,,Other,"Live in another community ",,No,1,2,3,4,5,,,,Female,26 - 40,2,0,White or Caucasian,"$100,000-$149,999"
2021-10-14 14:58:58,2021-10-14 14:59:47,IP Address,192.119.235.14,50,49,False,2021-10-21 14:59:47,R_1LiCCC38z3DqJWV,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$1,200-$1,499",Excellent,No,,,,,,,,,,,,,,,,,,,
2021-10-14 15:22:24,2021-10-14 15:25:16,IP Address,23.172.160.87,69,172,False,2021-10-21 15:25:18,R_295tiJ21AA7rOpf,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Good,Yes,Yes,Not enough quality housing,,Duplex,Yes,3,2,4,1,5,,,,,,,,,
2021-10-14 15:46:41,2021-10-14 15:48:34,IP Address,216.51.195.105,65,112,False,2021-10-21 15:48:35,R_Y0a14EOqfbql18B,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,Less than $300,Good,No,No,Other,,Assisted Living Complex,No,,,,,,,,,,,,,,
2021-10-14 15:54:18,2021-10-14 15:55:37,IP Address,174.198.76.64,65,78,False,2021-10-21 15:55:37,R_2WTibODpeAFxOOd,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Good,Yes,Yes,Not enough quality housing,,,Yes,,,,,,,,,,,,,,
2021-10-14 16:05:20,2021-10-14 16:05:34,IP Address,198.217.24.120,31,14,False,2021-10-21 16:05:36,R_31WPDevYFoPMhoD,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14 17:06:33,2021-10-14 17:06:40,IP Address,174.243.82.56,12,6,False,2021-10-21 17:06:45,R_33lkE2w24xZfR0D,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14 17:10:20,2021-10-14 17:10:37,IP Address,173.24.216.129,8,16,False,2021-10-21 17:10:38,R_32L3Bptzei9DxQV,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14 18:09:29,2021-10-14 18:11:33,IP Address,75.163.93.217,50,123,False,2021-10-21 18:11:34,R_V4FIFS43UJDMJAR,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Good,Yes,,,,,,,,,,,,,,,,,,,
2021-10-14 18:20:57,2021-10-14 18:22:07,IP Address,174.198.81.171,0,69,False,2021-10-21 18:22:08,R_1Nfdi9bgD5owecg,,,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14 18:26:49,2021-10-14 18:29:46,IP Address,173.19.121.191,65,176,False,2021-10-21 18:29:48,R_af5Y2DZWGYJCnHb,,,,,,,anonymous,EN,Yes,6-10 years,,,,,,Yes,Own,,Single family home,,"$900-$1,199",Excellent,Yes,Yes,Do not qualify for a home mortgage,,,No,,,,,,,,,,,,,,
2021-10-14 18:42:23,2021-10-14 18:45:40,IP Address,75.163.82.153,69,197,False,2021-10-21 18:45:42,R_2arZ4qw8sjqR63r,,,,,,,anonymous,EN,Yes,1-5 years,,,,,,Retired,Own,,Single family home,,Less than $300,Good,Yes,Yes,Not enough quality housing,,,No,3,4,2,1,5,,,,,,,,,
2021-10-14 19:01:17,2021-10-14 19:04:10,IP Address,173.19.122.150,69,172,False,2021-10-21 19:04:10,R_2bVuW66QnixnxQK,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough affordable housing,,,No,2,3,4,1,5,,,,,,,,,
2021-10-14 20:03:41,2021-10-14 20:05:02,IP Address,23.172.160.109,65,80,False,2021-10-21 20:05:03,R_2pWwlUQNX9RTGeZ,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,"$2,000 or more",Good,No,Yes,Not enough quality housing,,,,,,,,,,,,,,,,,
2021-10-21 19:52:02,2021-10-21 20:09:54,IP Address,174.198.71.115,100,1072,True,2021-10-21 20:09:54,R_2uWIIqQUcwWfUEE,,,,,41.23150634765625,-96.05190277099609375,qr,EN,Yes,More than 10 years,,,,,,Yes,Rent,,Duplex/Fourplex,,"$900-$1,199",Good,No,No,Other,"Not enough homes, period. ",Assisted Living Complex,No,4,5,3,2,1,More lots for new construction,"Too much land in the hands of farmers that won’t sell. ","Outside of infrastructure for new houses, not in favor of subsidies for home improvements. Private sector needs to lead.  ",Male,26 - 40,1,0,White or Caucasian,"$100,000-$149,999"
2021-10-14 20:32:02,2021-10-14 20:32:37,IP Address,166.181.83.36,19,35,False,2021-10-21 20:32:38,R_24HmIvGTWbyN4JC,,,,,,,anonymous,EN,No,,I own a home elsewhere,,Better community amenities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14 20:51:17,2021-10-14 20:55:06,IP Address,173.18.250.169,69,228,False,2021-10-21 20:55:08,R_1I6qU1U9zUai04Z,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Retired,Own,,Single family home,,Less than $300,Good,No,Yes,Not enough quality housing,,"Independent Living Complex,Assisted Living Complex",No,4,3,1,2,5,,,,,,,,,
2021-10-14 21:49:44,2021-10-14 21:50:07,IP Address,167.142.42.193,15,23,False,2021-10-21 21:50:08,R_RzvmmYhGuDUHj5D,,,,,,,anonymous,EN,No,,"I own a home elsewhere,Difficult to find a home to purchase here that suits my family’s needs,Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14 23:27:17,2021-10-14 23:27:58,IP Address,174.248.224.63,54,41,False,2021-10-21 23:28:00,R_33qcZ3d8yCRa5d7,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14 21:48:05,2021-10-15 02:59:35,IP Address,174.198.69.247,50,18690,False,2021-10-22 02:59:36,R_rkkH41ZMu1ywjvz,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,Yes,Own,,Single family home,,$500-$699,Good,Yes,,,,,,,,,,,,,,,,,,,
2021-10-15 05:07:17,2021-10-15 05:09:46,IP Address,67.3.161.128,69,149,False,2021-10-22 05:09:47,R_3oLLFriyJXQwMRP,,,,,,,anonymous,EN,Yes,More than 10 years,,,,,,No,Own,,Single family home,,$700-$899,Good,Yes,Yes,Not enough affordable housing,,,No,5,3,1,2,4,"Stop taking away amenities. Like recycling, pool updates, ",,,,,,,,
2021-10-22 07:03:46,2021-10-22 07:07:50,IP Address,66.191.148.96,100,243,True,2021-10-22 07:07:51,R_1Pdeh6PJUa0HCkt,,,,,43.801300048828125,-91.21340179443359375,anonymous,EN,No,,I own a home elsewhere,,"More affordable housing options,Better community amenities",Not interested in a different home,"$175,000-$250,000",,,,,,,,,,Not enough affordable housing,,,No,2,1,4,3,5,,EXPENSE,"Incentives, tax relief, ",Female,41-55,2,0,White or Caucasian,"$150,000-$199,999"
